condition,scenario,repetition,method,window_end,kappa_decline,sigma_growth,converged
combined,stationary,26,Neural SDE (Euler),46.0,,,False
combined,stationary,26,Neural SDE (Euler),54.0,-0.12035882472991943,-0.09137167729473165,True
combined,stationary,26,Neural SDE (Euler),62.0,-0.296614408493042,-0.088603943336963,True
combined,stationary,26,Neural SDE (Euler),70.0,-0.2605931758880615,0.0299954196742373,True
combined,stationary,26,Neural SDE (Euler),78.0,-0.41899561882019043,0.22095601127808326,True
combined,stationary,26,SINDy-STLSQ,30.0,-1.6622663700492568,0.04761059141644297,True
combined,stationary,26,SINDy-STLSQ,38.0,,,False
combined,stationary,26,SINDy-STLSQ,46.0,,,False
combined,stationary,26,SINDy-STLSQ,54.0,0.7745630888649049,0.0011405139560173722,True
combined,stationary,26,SINDy-STLSQ,62.0,1.4248576050636002,-0.017845782755034345,True
combined,stationary,26,SINDy-STLSQ,70.0,1.2348708482873745,0.01752697442119347,True
combined,stationary,26,SINDy-STLSQ,78.0,-0.2863693731700887,0.03492038859845742,True
combined,stationary,27,Bayesian SINDy (spike-slab),30.0,,,False
combined,stationary,27,Bayesian SINDy (spike-slab),38.0,-0.446708509354523,-0.037522518415237155,True
combined,stationary,27,Bayesian SINDy (spike-slab),46.0,-0.031273278416406314,-0.05673939171051265,True
combined,stationary,27,Bayesian SINDy (spike-slab),54.0,0.03815173251280954,-0.1251190888966563,True
combined,stationary,27,Bayesian SINDy (spike-slab),62.0,,,False
combined,stationary,27,Bayesian SINDy (spike-slab),70.0,,,False
combined,stationary,27,Bayesian SINDy (spike-slab),78.0,-0.6910510528270601,-0.01906943885772508,True
combined,stationary,27,Kalman OU,30.0,-0.38639241013369696,0.08780725036489878,True
combined,stationary,27,Kalman OU,38.0,0.06697808982781589,-0.04160167641288212,True
combined,stationary,27,Kalman OU,46.0,-0.11693172582200084,-0.12757546323421637,True
combined,stationary,27,Kalman OU,54.0,-0.13566937624723263,0.007855585458065695,True
combined,stationary,27,Kalman OU,62.0,-0.6654507602364306,0.12709641817447653,True
combined,stationary,27,Kalman OU,70.0,-2.5543183926062722,-0.18764665875113246,True
combined,stationary,27,Kalman OU,78.0,-2.5543183926062722,0.02834588381456074,True
combined,stationary,27,Latent Neural SDE (VI),30.0,-0.28129565715789795,-0.0072156822257183895,True
combined,stationary,27,Latent Neural SDE (VI),38.0,-2.24614018201828,-0.08887236798288414,True
combined,stationary,27,Latent Neural SDE (VI),46.0,-0.32008200883865356,-0.0837775077038169,True
combined,stationary,27,Latent Neural SDE (VI),54.0,-0.06453293561935425,-0.10780027322166119,True
combined,stationary,27,Latent Neural SDE (VI),62.0,-0.9424259066581726,-0.07512588319940536,True
combined,stationary,27,Latent Neural SDE (VI),70.0,-0.187899649143219,-0.006299054363264167,True
combined,stationary,27,Latent Neural SDE (VI),78.0,-0.7445816397666931,-0.07631857767485128,True
combined,stationary,27,Moment OU,30.0,,,False
combined,stationary,27,Moment OU,38.0,0.354981155994159,-0.09659973964363994,True
combined,stationary,27,Moment OU,46.0,0.6147865330848599,-0.24574648525427562,True
combined,stationary,27,Moment OU,54.0,,,False
combined,stationary,27,Moment OU,62.0,,,False
combined,stationary,27,Moment OU,70.0,,,False
combined,stationary,27,Moment OU,78.0,-1.5016188795404712,-0.06457296367097479,True
combined,stationary,27,Neural SDE (Euler),30.0,,,False
combined,stationary,27,Neural SDE (Euler),38.0,-2.523458242416382,-0.014831659035932032,True
combined,stationary,27,Neural SDE (Euler),46.0,-0.4345839023590088,-0.051889390563891524,True
combined,stationary,27,Neural SDE (Euler),54.0,-0.27895307540893555,-0.15841468231299588,True
combined,stationary,27,Neural SDE (Euler),62.0,,,False
combined,stationary,27,Neural SDE (Euler),70.0,,,False
combined,stationary,27,Neural SDE (Euler),78.0,-0.9389874935150146,-0.020755584553304618,True
combined,stationary,27,SINDy-STLSQ,30.0,,,False
combined,stationary,27,SINDy-STLSQ,38.0,-0.6523283809356561,-0.05442174848318376,True
combined,stationary,27,SINDy-STLSQ,46.0,0.12278609584736477,-0.03660936362800121,True
combined,stationary,27,SINDy-STLSQ,54.0,-0.1439340092763457,-0.10631079996397363,True
combined,stationary,27,SINDy-STLSQ,62.0,,,False
combined,stationary,27,SINDy-STLSQ,70.0,,,False
combined,stationary,27,SINDy-STLSQ,78.0,-0.8645675602432399,-0.020255516628832737,True
combined,stationary,28,Bayesian SINDy (spike-slab),30.0,0.6131015764790488,-0.018163196559178196,True
combined,stationary,28,Bayesian SINDy (spike-slab),38.0,,,False
combined,stationary,28,Bayesian SINDy (spike-slab),46.0,,,False
combined,stationary,28,Bayesian SINDy (spike-slab),54.0,0.740841126537609,0.0995457863847786,True
combined,stationary,28,Bayesian SINDy (spike-slab),62.0,,,False
combined,stationary,28,Bayesian SINDy (spike-slab),70.0,,,False
combined,stationary,28,Bayesian SINDy (spike-slab),78.0,0.8180278979916269,-0.014510301366285422,True
combined,stationary,28,Kalman OU,30.0,0.23268330739980292,-0.00012994357666046286,True
combined,stationary,28,Kalman OU,38.0,0.18694986707682842,0.03672070931597829,True
combined,stationary,28,Kalman OU,46.0,-0.21303392161683288,0.23646691599299083,True
combined,stationary,28,Kalman OU,54.0,-0.2954573521949707,0.2217584845991267,True
combined,stationary,28,Kalman OU,62.0,-1.808425857790914,0.08442383963999531,True
combined,stationary,28,Kalman OU,70.0,-0.33978269065606403,0.10448346405710637,True
combined,stationary,28,Kalman OU,78.0,-0.09435311655006928,0.07217101209105825,True
combined,stationary,28,Latent Neural SDE (VI),30.0,0.14254474639892578,0.014414272902919328,True
combined,stationary,28,Latent Neural SDE (VI),38.0,0.4663954973220825,-0.026987749890254667,True
combined,stationary,28,Latent Neural SDE (VI),46.0,0.05990999937057495,0.11315082453809569,True
combined,stationary,28,Latent Neural SDE (VI),54.0,0.2666585445404053,-0.08202788632344583,True
combined,stationary,28,Latent Neural SDE (VI),62.0,0.1596354842185974,-0.07349811280100961,True
combined,stationary,28,Latent Neural SDE (VI),70.0,0.05692321062088013,0.05507076761330368,True
combined,stationary,28,Latent Neural SDE (VI),78.0,0.3955128788948059,0.021557286304435735,True
combined,stationary,28,Moment OU,30.0,,,False
combined,stationary,28,Moment OU,38.0,,,False
combined,stationary,28,Moment OU,46.0,,,False
combined,stationary,28,Moment OU,54.0,2.1645811596850093,0.014821946834615768,True
combined,stationary,28,Moment OU,62.0,,,False
combined,stationary,28,Moment OU,70.0,,,False
combined,stationary,28,Moment OU,78.0,,,False
combined,stationary,28,Neural SDE (Euler),30.0,0.2694634199142456,-0.0008433579017707027,True
combined,stationary,28,Neural SDE (Euler),38.0,,,False
combined,stationary,28,Neural SDE (Euler),46.0,,,False
combined,stationary,28,Neural SDE (Euler),54.0,0.40084028244018555,-0.11573960693116854,True
combined,stationary,28,Neural SDE (Euler),62.0,,,False
combined,stationary,28,Neural SDE (Euler),70.0,,,False
combined,stationary,28,Neural SDE (Euler),78.0,0.5808190405368805,0.0834740291661639,True
combined,stationary,28,SINDy-STLSQ,30.0,-0.36800439870025126,-0.024541585878073743,True
combined,stationary,28,SINDy-STLSQ,38.0,,,False
combined,stationary,28,SINDy-STLSQ,46.0,,,False
combined,stationary,28,SINDy-STLSQ,54.0,-3.9907372134906884,0.034667748262799725,True
combined,stationary,28,SINDy-STLSQ,62.0,,,False
combined,stationary,28,SINDy-STLSQ,70.0,,,False
combined,stationary,28,SINDy-STLSQ,78.0,-1.4246994492674,-0.022433949463942754,True
combined,stationary,29,Bayesian SINDy (spike-slab),30.0,,,False
combined,stationary,29,Bayesian SINDy (spike-slab),38.0,,,False
combined,stationary,29,Bayesian SINDy (spike-slab),46.0,1.848327062051176,0.0670779198816836,True
combined,stationary,29,Bayesian SINDy (spike-slab),54.0,1.856136384391749,0.007238076684474598,True
combined,stationary,29,Bayesian SINDy (spike-slab),62.0,1.2944789901583391,-0.004344034930376717,True
combined,stationary,29,Bayesian SINDy (spike-slab),70.0,0.5047032461947378,0.04920886370156893,True
combined,stationary,29,Bayesian SINDy (spike-slab),78.0,1.630900685726143,0.10834259926463263,True
combined,stationary,29,Kalman OU,30.0,0.0,0.0,True
combined,stationary,29,Kalman OU,38.0,0.0,0.0,True
combined,stationary,29,Kalman OU,46.0,2.427354054617473,0.2232580917951362,True
combined,stationary,29,Kalman OU,54.0,2.4597748770126238,0.15240619342057019,True
combined,stationary,29,Kalman OU,62.0,1.100223027172521,0.21128635728478348,True
combined,stationary,29,Kalman OU,70.0,0.0,0.44145373023070145,True
combined,stationary,29,Kalman OU,78.0,2.004442500092768,0.3209108036159485,True
combined,stationary,29,Latent Neural SDE (VI),30.0,0.8362624049186707,0.015213714922899274,True
combined,stationary,29,Latent Neural SDE (VI),38.0,0.6661574840545654,0.06318298141736062,True
combined,stationary,29,Latent Neural SDE (VI),46.0,0.6297612190246582,0.005099786338866652,True
combined,stationary,29,Latent Neural SDE (VI),54.0,1.4142624139785767,-0.08553513135741267,True
combined,stationary,29,Latent Neural SDE (VI),62.0,0.7526186108589172,-0.03908200931486258,True
combined,stationary,29,Latent Neural SDE (VI),70.0,0.23214638233184814,-0.03689231216246522,True
combined,stationary,29,Latent Neural SDE (VI),78.0,1.005235493183136,-0.03598828128118661,True
combined,stationary,29,Moment OU,30.0,,,False
combined,stationary,29,Moment OU,38.0,,,False
combined,stationary,29,Moment OU,46.0,,,False
combined,stationary,29,Moment OU,54.0,,,False
combined,stationary,29,Moment OU,62.0,,,False
combined,stationary,29,Moment OU,70.0,,,False
combined,stationary,29,Moment OU,78.0,,,False
combined,stationary,29,Neural SDE (Euler),30.0,,,False
combined,stationary,29,Neural SDE (Euler),38.0,,,False
combined,stationary,29,Neural SDE (Euler),46.0,2.0124377012252808,0.08737503617699335,True
combined,stationary,29,Neural SDE (Euler),54.0,2.312176138162613,-0.03047724312439906,True
combined,stationary,29,Neural SDE (Euler),62.0,1.812051773071289,0.0006982474432802033,True
combined,stationary,29,Neural SDE (Euler),70.0,1.497024416923523,-0.01099589591663705,True
combined,stationary,29,Neural SDE (Euler),78.0,1.918455958366394,0.04501135112886914,True
combined,stationary,29,SINDy-STLSQ,30.0,,,False
combined,stationary,29,SINDy-STLSQ,38.0,,,False
combined,stationary,29,SINDy-STLSQ,46.0,-3.092089064275556,0.02199219283103168,True
combined,stationary,29,SINDy-STLSQ,54.0,0.1369504713844163,-0.025032196015845137,True
combined,stationary,29,SINDy-STLSQ,62.0,0.23045010280411626,-0.01712212206502406,True
combined,stationary,29,SINDy-STLSQ,70.0,-0.865702780371715,0.02562914094121685,True
combined,stationary,29,SINDy-STLSQ,78.0,-0.605802759150655,0.0650738678035413,True
combined,stationary,30,Bayesian SINDy (spike-slab),30.0,-0.3115178552334896,-0.015665961388515448,True
combined,stationary,30,Bayesian SINDy (spike-slab),38.0,-0.4350395657297532,-0.05791095696065554,True
combined,stationary,30,Bayesian SINDy (spike-slab),46.0,,,False
combined,stationary,30,Bayesian SINDy (spike-slab),54.0,,,False
combined,stationary,30,Bayesian SINDy (spike-slab),62.0,,,False
combined,stationary,30,Bayesian SINDy (spike-slab),70.0,,,False
combined,stationary,30,Bayesian SINDy (spike-slab),78.0,0.6728128094362161,-0.07866697413396191,True
combined,stationary,30,Kalman OU,30.0,-0.5534347642192636,0.025549601761889806,True
combined,stationary,30,Kalman OU,38.0,-0.9698170133410109,-0.08742812069146727,True
combined,stationary,30,Kalman OU,46.0,1.017931315805533,-0.2626815910151147,True
combined,stationary,30,Kalman OU,54.0,1.4273575890311263,-0.3296733091489504,True
combined,stationary,30,Kalman OU,62.0,1.2028664135546485,-0.2996021229918028,True
combined,stationary,30,Kalman OU,70.0,0.70858723981104,-0.21441581122161418,True
combined,stationary,30,Kalman OU,78.0,0.6338969686445344,-0.1571383454935612,True
combined,stationary,30,Latent Neural SDE (VI),30.0,-0.24774599075317383,0.02373237268965539,True
combined,stationary,30,Latent Neural SDE (VI),38.0,-0.6123105883598328,0.01990292798315471,True
combined,stationary,30,Latent Neural SDE (VI),46.0,-0.12030363082885742,-0.05513332336140382,True
combined,stationary,30,Latent Neural SDE (VI),54.0,-0.5645796656608582,0.03817289308359281,True
combined,stationary,30,Latent Neural SDE (VI),62.0,-0.8761655688285828,0.06465654960871098,True
combined,stationary,30,Latent Neural SDE (VI),70.0,-0.2284533977508545,0.002009697451042486,True
combined,stationary,30,Latent Neural SDE (VI),78.0,-0.39173197746276855,0.07132125111300666,True
combined,stationary,30,Moment OU,30.0,-0.5848377325990033,0.01655642750537828,True
combined,stationary,30,Moment OU,38.0,0.11350572005024495,-0.2019634084807768,True
combined,stationary,30,Moment OU,46.0,,,False
combined,stationary,30,Moment OU,54.0,,,False
combined,stationary,30,Moment OU,62.0,,,False
combined,stationary,30,Moment OU,70.0,,,False
combined,stationary,30,Moment OU,78.0,1.5327604869587201,-0.26602961639797984,True
combined,stationary,30,Neural SDE (Euler),30.0,0.2710287570953369,0.06992019896650171,True
combined,stationary,30,Neural SDE (Euler),38.0,0.28712761402130127,0.08045658240346946,True
combined,stationary,30,Neural SDE (Euler),46.0,,,False
combined,stationary,30,Neural SDE (Euler),54.0,,,False
combined,stationary,30,Neural SDE (Euler),62.0,,,False
combined,stationary,30,Neural SDE (Euler),70.0,,,False
combined,stationary,30,Neural SDE (Euler),78.0,0.7850837707519531,0.02438722777264017,True
combined,stationary,30,SINDy-STLSQ,30.0,-0.41884719535465054,-0.01274343622907026,True
combined,stationary,30,SINDy-STLSQ,38.0,-2.438924959610085,-0.06514566331790313,True
combined,stationary,30,SINDy-STLSQ,46.0,,,False
combined,stationary,30,SINDy-STLSQ,54.0,,,False
combined,stationary,30,SINDy-STLSQ,62.0,,,False
combined,stationary,30,SINDy-STLSQ,70.0,,,False
combined,stationary,30,SINDy-STLSQ,78.0,-4.026846150040336,-0.08617792715487248,True
combined,stationary,31,Bayesian SINDy (spike-slab),30.0,0.05312439049007078,0.03207344485641647,True
combined,stationary,31,Bayesian SINDy (spike-slab),38.0,-0.5163644555702684,0.06751625363548056,True
combined,stationary,31,Bayesian SINDy (spike-slab),46.0,-0.8315263064369174,0.003939376792758437,True
combined,stationary,31,Bayesian SINDy (spike-slab),54.0,,,False
combined,stationary,31,Bayesian SINDy (spike-slab),62.0,0.41367185105469284,0.0025794663777767013,True
combined,stationary,31,Bayesian SINDy (spike-slab),70.0,-1.3746665666058806,-0.07214678545953551,True
combined,stationary,31,Bayesian SINDy (spike-slab),78.0,0.36292587808622884,0.020371428467301195,True
combined,stationary,31,Kalman OU,30.0,-0.46445933518636373,0.10339443713755248,True
combined,stationary,31,Kalman OU,38.0,-0.6595702097638112,0.22023325058770432,True
combined,stationary,31,Kalman OU,46.0,-0.7859717039843734,-0.3617332410557312,True
combined,stationary,31,Kalman OU,54.0,0.8575748926336222,-0.10672708554882976,True
combined,stationary,31,Kalman OU,62.0,1.2176233038287845,-0.10984772860360947,True
combined,stationary,31,Kalman OU,70.0,1.5418948646929596,-0.18558533515546907,True
combined,stationary,31,Kalman OU,78.0,0.8675890481594482,-0.036060493248625314,True
combined,stationary,31,Latent Neural SDE (VI),30.0,-0.4667450785636902,0.08639646602002865,True
combined,stationary,31,Latent Neural SDE (VI),38.0,-0.48294752836227417,0.13527592874687064,True
combined,stationary,31,Latent Neural SDE (VI),46.0,-0.21468430757522583,-0.014707222687163166,True
combined,stationary,31,Latent Neural SDE (VI),54.0,-1.3512700200080872,-0.043803523485006296,True
combined,stationary,31,Latent Neural SDE (VI),62.0,-0.21006327867507935,0.0620925041534455,True
combined,stationary,31,Latent Neural SDE (VI),70.0,-1.0347169041633606,0.007935709025881976,True
combined,stationary,31,Latent Neural SDE (VI),78.0,0.39164265990257263,0.10980367991317733,True
combined,stationary,31,Moment OU,30.0,-0.9734554597676943,0.15066560485430913,True
combined,stationary,31,Moment OU,38.0,-0.9571967759945366,0.2616148176380184,True
combined,stationary,31,Moment OU,46.0,,,False
combined,stationary,31,Moment OU,54.0,,,False
combined,stationary,31,Moment OU,62.0,,,False
combined,stationary,31,Moment OU,70.0,-0.7484284541667876,0.16421729946037655,True
combined,stationary,31,Moment OU,78.0,1.0235225915828987,-0.06652038832208676,True
combined,stationary,31,Neural SDE (Euler),30.0,-1.6618127822875977,-0.002966596397818516,True
combined,stationary,31,Neural SDE (Euler),38.0,0.5459308624267578,0.20467602368270565,True
combined,stationary,31,Neural SDE (Euler),46.0,0.548516035079956,0.025001689125263404,True
combined,stationary,31,Neural SDE (Euler),54.0,,,False
combined,stationary,31,Neural SDE (Euler),62.0,0.3599696159362793,0.0960375994838347,True
combined,stationary,31,Neural SDE (Euler),70.0,-3.1834394931793213,0.031812269708480445,True
combined,stationary,31,Neural SDE (Euler),78.0,1.3038151264190674,0.18095038881852338,True
combined,stationary,31,SINDy-STLSQ,30.0,-0.9988821362458755,0.02732993636813924,True
combined,stationary,31,SINDy-STLSQ,38.0,0.20417475255704898,0.0934463811547207,True
combined,stationary,31,SINDy-STLSQ,46.0,-0.06788418172577226,0.02649204910576511,True
combined,stationary,31,SINDy-STLSQ,54.0,,,False
